username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Bliss62,141,"Seattle, Washington",2014-03-31,COUPLES,2014-03-07,3,Beautiful location...remodeled rooms...tired exterior,"Booked this property 4-5 months in advance of our weekend getaway. Unfortunately when we arrived we were given the choice of either a pet friendly room (we didn't have a pet) or two queen beds. No non smoking kings available and yet our reservation showed we reserved one. We chose the two queens as it was on the 2nd floor - however part of our view was the fitness room and the side of the building .
The property has beautiful views that is why we chose it. However, the outside, hallways and stairs are tired looking. They needs some TLC. The room itself was remodeled and very nice. We enjoyed having our sliding glass door open and hearing the crashing surf. The beds were comfortable and the amenities just fine.
All in all it was a nice visit albeit a little steep in $$",Choose the 2nd or 3rd floor better view,3.0,4.0,4.0,4.0,4.0,3.0,FunInSunPismoBeach,General Manager,2014-03-11,"Thank you for taking the time to review your recent stay with us.  We appreciate your feedback on how we can continue to improve our property.  I am glad to hear that you enjoyed the views and listening to the waves.  We hope that the next time you visit the Central Coast that you will choose to stay with us again. 

Barbara",79
MJB_10,3,,2014-02-28,COUPLES,2014-03-04,5,sound of the waves lulls you to sleep,We like the privacy and view from our private balcony on the upper floor in the main building.  The view is best on the left side (facing the ocean) of the building. You look down on a cliff-side cove with splashing surf--and are treated to an awesome sunset if there is no fog. We enjoy the large Jacuzzi and pool after dark.  The room is spacious and has been recently (tastefully) redecorated.,,5.0,4.0,5.0,5.0,5.0,5.0,FunInSunPismoBeach,General Manager,2014-03-06,"Thank you for taking the time to review your recent visit with us.  We are thrilled to hear that you enjoyed your stay and got to enjoy our recently renovated ocean front rooms!   We hope that when you are back in the area that you will be able to stay with us again. 

Barbara",2
bluecanoe2,244,"Corvallis, Oregon",2013-04-30,COUPLES,2014-03-04,4,"It's the view, stupid","My wife and I have stayed here many times on our way to or from LA.  It sort of our reward to ourselves for suffering through southern Cali.  The room interiors are pretty average, but clean and functional.  However, the view from the balconies are beautiful.  Make sure to check in early enough to kick back and enjoy it.  The grounds on the ocean side are also pretty to walk, with a nice viewing spot.  The front desk is fine for general service and travel assistance.  There is a place to rinse your car off in the morning, which is thoughtful of them.  You will need to drive to get to a good eatery, but not far, and there quite a few good variety places covering all tastes.",Upper floor.,4.0,3.0,4.0,5.0,4.0,5.0,FunInSunPismoBeach,General Manager,2014-03-06,"Thank you for reviewing you recent visit to the Best Western Plus Shore Cliff Lodge.  We appreciate the great compliments and we would have to agree with you, our views are pretty amazing!  Next time you are passing through we look forward to having you stay with us. 

Barbara",94
Purplemalley,60,,2014-03-31,COUPLES,2014-03-02,4,Incredibly comfy beds,"It is always a pleasant surprise when you find out just how comfy a hotel bed is, mattress, pillows, bedding , wonderful.  After a long flight from Australia, followed by a 4 hour drive from LA, I wanted to kiss the staff for such a wonderful room.  Wow what a view!  To top it off you can walk to the property next door to a beautiful restaurant with yet more incredible views!  Loved Pismo beach.","We were on the third floor, has an elevator.",4.0,4.0,5.0,5.0,5.0,5.0,,,,,13
Gary P,7,"Vancouver, Canada",2014-02-28,COUPLES,2014-03-02,5,Great place with a view,The hotel is in the best location in Pismo Beach. The view from the rooms and the pool deck is one of the best we have seen on this three week trip to California. We booked only one night as a stop over on the way home and stayed for two because we enjoyed the place so much.,,4.0,4.0,4.0,5.0,5.0,4.0,,,,,1
Trish A A,13,"San Carlos, California",2014-02-28,COUPLES,2014-02-27,5,"""We love it""","On a recent drive to Palm Springs from the San Francisco area we decided to stop in Pismo Beach, we had stayed there many years ago and it was a nice hotel then. We did not have a reservation and hoped for the best, Justin could not of been more welcoming he had us set up in a wonderful room with a view to die for in no time at all. the amenities were great fridge,microwave, and coffee maker and to have  ""real "" glasses and coffee mugs so nice. We settled in with a bottle of wine and sat on the balcony and watched the waves etc, very relaxing. There are at least 4/5 restaurants within walking distance, and a nice continental breakfast at the hotel. On our drive back we decided to stop again and Justin gave us the same room as it was available,again wonderful. The views are amazing from nearly every spot and all rooms have been updated recently, close to freeway but you only hear the ocean ..... bliss",All rooms have great views,5.0,5.0,5.0,5.0,5.0,5.0,,,,,1
586darylls,5,,2014-02-28,COUPLES,2014-02-26,5,We stay every time we're in Pismo area,"Combine this property with the fantastic restaurant next door (The Ventana)  and the gorgeous view -- we give Best Western Shore Cliff Lodge 5 stars!  We stay here every trip when we are in the area.  It also has paved walkways for our morning exercise walk, and San Luis Obispo (one of our favorite towns in that area of the California coast) is right new door.",,5.0,5.0,5.0,5.0,5.0,5.0,,,,,2
GAM,135,"West Hartford, Connecticut",2014-02-28,COUPLES,2014-02-25,5,By all means stay here,"This is a just great Best Western, the ocean views are excellent and it has facilities for everyone, including retired couples, families with children (both big and small), and those trying to sneak away. The staff are very helpful plus it is within walking distance of lots of activities. Great value, unless you want to pay a lot more, why spend the money elsewhere.",top floor ocean view with balcony are super,5.0,4.0,5.0,5.0,5.0,5.0,,,,,57
Spencer E,1,,2014-02-28,FAMILY,2014-02-21,5,"seacliff best western hotel, pismo beach, cal",the location was excellent. wonderful restaurant next to the hotel with beautiful views of the ocean. the rooms were very clean and comfortable with a balcony over looking the ocean. overall very nice,,4.0,5.0,4.0,5.0,,4.0,,,,,1
sennabanita,89,"Sunnyvale, California",2014-02-28,COUPLES,2014-02-19,5,Great location,The Hotel is in a great location. All rooms are with spectacular view of ocean. It is not far from the centre market and restaurant areas. Room was very clean and nice. Breakfast was reasonable. The large heated pool was lovely. One problem was that the light was very dim even in the bathroom and the wifi connection was pretty weak. But the main plus point is location. And I'll highly recommend this hotel to all.,,3.0,4.0,5.0,5.0,5.0,5.0,,,,,20
jsg33,81,,2014-02-28,COUPLES,2014-02-19,5,Beautiful location,Stayed in King on upper floor with view of pier and ocean. Accommodations were roomy and view from balcony was awesome. Comfortable seating on balcony and within room. Bed/bedding was very comfortable. Staff were very pleasant. Pismo Beach is a wonderful place to visit. We especially enjoyed eating at the Ventana Grill next door. We stayed overnight only and wish we could have spent more time.,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,52
Michiko T,119,"Los Angeles, California",2014-02-28,COUPLES,2014-02-18,5,A getaway dream.,"The first thing that will make you fall in love with the place is the reception area. You have a breathtaking view of the ocean. The room we are at is 311 it had a
Nice view of the pier and at night its the beautiful sparkling lights made by the hotels on the shore. We have a spectacular balcony view (i included my photo in this review ) now we have a place for getaway without really going too far. Very relaxing not too many people. I don't like very touristy place. The front desk Justin and Victoria are very welcoming.  Definitely a must go to place for me. We love it!!!",,,,,,,,,,,,41
